Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2023-12-27,3384.449951171875,3412.39990234375,3354.550048828125,3403.0,3403.0,20771,ASIANPAINT.BO
2023-12-28,3403.0,3418.0,3373.300048828125,3395.14990234375,3395.14990234375,20999,ASIANPAINT.BO
2023-12-29,3400.14990234375,3422.0,3383.800048828125,3402.10009765625,3402.10009765625,52168,ASIANPAINT.BO
2024-01-01,3386.300048828125,3408.39990234375,3386.300048828125,3394.550048828125,3394.550048828125,13464,ASIANPAINT.BO
2024-01-02,3395.0,3398.300048828125,3345.0,3390.550048828125,3390.550048828125,11758,ASIANPAINT.BO
2024-01-03,3388.0,3400.85009765625,3368.5,3371.60009765625,3371.60009765625,10625,ASIANPAINT.BO
2024-01-04,3373.60009765625,3400.35009765625,3365.0,3379.35009765625,3379.35009765625,16377,ASIANPAINT.BO
2024-01-05,3380.300048828125,3380.300048828125,3342.39990234375,3355.5,3355.5,18853,ASIANPAINT.BO
2024-01-08,3358.39990234375,3376.300048828125,3292.800048828125,3296.449951171875,3296.449951171875,14863,ASIANPAINT.BO
2024-01-09,3306.550048828125,3312.5,3262.35009765625,3266.85009765625,3266.85009765625,37804,ASIANPAINT.BO
2024-01-10,3299.949951171875,3299.949951171875,3259.300048828125,3286.550048828125,3286.550048828125,82277,ASIANPAINT.BO
2024-01-11,3286.550048828125,3308.0,3271.14990234375,3287.85009765625,3287.85009765625,33929,ASIANPAINT.BO
2024-01-12,3273.050048828125,3291.550048828125,3244.25,3278.0,3278.0,30768,ASIANPAINT.BO
2024-01-15,3278.85009765625,3289.949951171875,3257.60009765625,3274.050048828125,3274.050048828125,61188,ASIANPAINT.BO
2024-01-16,3270.14990234375,3319.0,3270.14990234375,3297.5,3297.5,63141,ASIANPAINT.BO
2024-01-17,3295.0,3302.0,3194.0,3242.300048828125,3242.300048828125,73277,ASIANPAINT.BO
2024-01-19,3170.5,3200.300048828125,3150.0,3165.60009765625,3165.60009765625,38111,ASIANPAINT.BO
2024-01-23,3099.89990234375,3106.60009765625,3022.60009765625,3058.0,3058.0,106161,ASIANPAINT.BO
2024-01-24,3058.0,3058.0,2975.85009765625,2999.550048828125,2999.550048828125,604826,ASIANPAINT.BO
2024-01-25,3019.949951171875,3019.949951171875,2943.5,2949.550048828125,2949.550048828125,112686,ASIANPAINT.BO
2024-01-29,2948.699951171875,2987.64990234375,2945.0,2976.449951171875,2976.449951171875,335182,ASIANPAINT.BO
2024-01-30,2995.800048828125,3005.0,2951.14990234375,2954.85009765625,2954.85009765625,58270,ASIANPAINT.BO
2024-01-31,2969.949951171875,2970.050048828125,2948.35009765625,2958.0,2958.0,69422,ASIANPAINT.BO
2024-02-01,2960.0,2971.800048828125,2921.5,2928.60009765625,2928.60009765625,80890,ASIANPAINT.BO
2024-02-02,2952.89990234375,2961.75,2925.0,2935.10009765625,2935.10009765625,57690,ASIANPAINT.BO
2024-02-05,2964.39990234375,2964.39990234375,2913.0,2917.14990234375,2917.14990234375,27159,ASIANPAINT.BO
2024-02-06,2949.85009765625,2949.85009765625,2904.14990234375,2934.60009765625,2934.60009765625,49097,ASIANPAINT.BO
2024-02-07,2952.050048828125,3000.0,2936.699951171875,2981.60009765625,2981.60009765625,100757,ASIANPAINT.BO
2024-02-08,3009.89990234375,3009.89990234375,2920.39990234375,2929.949951171875,2929.949951171875,136616,ASIANPAINT.BO
2024-02-09,2933.14990234375,2958.64990234375,2910.0,2952.14990234375,2952.14990234375,71304,ASIANPAINT.BO
2024-02-12,2971.85009765625,2971.85009765625,2920.0,2956.60009765625,2956.60009765625,95100,ASIANPAINT.BO
2024-02-13,2960.050048828125,2980.85009765625,2945.60009765625,2970.949951171875,2970.949951171875,52852,ASIANPAINT.BO
2024-02-14,2969.0,2981.89990234375,2935.60009765625,2976.35009765625,2976.35009765625,9898,ASIANPAINT.BO
2024-02-15,2982.0,3024.0,2968.5,3015.699951171875,3015.699951171875,41694,ASIANPAINT.BO
2024-02-16,3038.75,3038.75,3000.0,3007.699951171875,3007.699951171875,53520,ASIANPAINT.BO
2024-02-19,3014.85009765625,3015.0,2988.050048828125,2997.75,2997.75,13788,ASIANPAINT.BO
2024-02-20,3000.0,3017.949951171875,2975.0,3012.35009765625,3012.35009765625,72731,ASIANPAINT.BO
2024-02-21,3016.550048828125,3025.0,2985.0,2999.949951171875,2999.949951171875,119040,ASIANPAINT.BO
2024-02-22,2980.75,3026.89990234375,2934.699951171875,3018.550048828125,3018.550048828125,90581,ASIANPAINT.BO
2024-02-23,3000.0,3004.949951171875,2964.75,2984.800048828125,2984.800048828125,80877,ASIANPAINT.BO
2024-02-26,2955.0,2955.0,2850.0,2868.39990234375,2868.39990234375,116079,ASIANPAINT.BO
2024-02-27,2867.85009765625,2870.0,2851.0,2861.699951171875,2861.699951171875,114318,ASIANPAINT.BO
2024-02-28,2860.0,2860.0,2788.0,2793.75,2793.75,174005,ASIANPAINT.BO
2024-02-29,2791.949951171875,2838.60009765625,2777.0,2825.39990234375,2825.39990234375,97518,ASIANPAINT.BO
2024-03-01,2826.14990234375,2846.14990234375,2815.75,2832.10009765625,2832.10009765625,133861,ASIANPAINT.BO
2024-03-04,2864.75,2864.75,2828.0,2831.75,2831.75,45537,ASIANPAINT.BO
2024-03-05,2831.75,2831.75,2805.550048828125,2820.10009765625,2820.10009765625,99013,ASIANPAINT.BO
2024-03-06,2810.85009765625,2840.0,2777.800048828125,2827.60009765625,2827.60009765625,41881,ASIANPAINT.BO
2024-03-07,2827.60009765625,2894.0,2826.449951171875,2870.10009765625,2870.10009765625,115635,ASIANPAINT.BO
2024-03-11,2899.75,2899.75,2854.75,2877.14990234375,2877.14990234375,29447,ASIANPAINT.BO
2024-03-12,2878.0,2898.949951171875,2866.050048828125,2875.550048828125,2875.550048828125,70169,ASIANPAINT.BO
2024-03-13,2897.75,2897.75,2837.89990234375,2857.699951171875,2857.699951171875,59693,ASIANPAINT.BO
2024-03-14,2857.050048828125,2897.85009765625,2800.449951171875,2892.550048828125,2892.550048828125,51319,ASIANPAINT.BO
2024-03-15,2892.550048828125,2896.0,2850.85009765625,2867.800048828125,2867.800048828125,149032,ASIANPAINT.BO
2024-03-18,2865.0,2865.0,2818.0,2849.64990234375,2849.64990234375,105464,ASIANPAINT.BO
2024-03-19,2844.949951171875,2844.949951171875,2802.0,2815.25,2815.25,157435,ASIANPAINT.BO
2010-07-12,255.9499969482422,258.8599853515625,253.24000549316406,257.7200012207031,194.22589111328125,933605,AXISBANK.BO
2010-07-13,258.20001220703125,260.79998779296875,256.3399963378906,260.1400146484375,196.0496826171875,631785,AXISBANK.BO
2010-07-14,262.0,265.20001220703125,261.0,262.8299865722656,198.07693481445312,1093510,AXISBANK.BO
2010-07-15,264.79998779296875,269.75,263.3399963378906,268.989990234375,202.7192840576172,2479565,AXISBANK.BO
2010-07-16,269.0,273.3999938964844,267.70001220703125,271.82000732421875,204.8520965576172,1057930,AXISBANK.BO
2010-07-19,269.20001220703125,273.55999755859375,268.7300109863281,272.19000244140625,205.13092041015625,1012300,AXISBANK.BO
2010-07-20,273.0199890136719,277.6400146484375,271.3999938964844,274.20001220703125,206.64573669433594,1437175,AXISBANK.BO
2010-07-21,276.739990234375,276.739990234375,267.5,269.260009765625,202.9228057861328,1058885,AXISBANK.BO
2010-07-22,268.0,273.6000061035156,266.6199951171875,272.739990234375,205.54541015625,1433955,AXISBANK.BO
2010-07-23,274.0,279.6000061035156,273.0,278.1199951171875,209.59996032714844,3164445,AXISBANK.BO
2010-07-26,278.6000061035156,279.739990234375,275.0299987792969,276.7900085449219,208.59764099121094,806055,AXISBANK.BO
2010-07-27,275.6000061035156,279.3999938964844,273.6600036621094,276.44000244140625,208.3338623046875,1335270,AXISBANK.BO
2010-07-28,277.0,277.0,268.0299987792969,269.9200134277344,203.42018127441406,1253955,AXISBANK.BO
2010-07-29,270.0,273.79998779296875,268.3999938964844,272.3999938964844,205.2891845703125,533275,AXISBANK.BO
2010-07-30,272.0,273.9200134277344,268.0,269.0799865722656,202.78712463378906,463105,AXISBANK.BO
2010-08-02,269.0799865722656,272.07000732421875,268.20001220703125,270.2099914550781,203.63873291015625,483960,AXISBANK.BO
2010-08-03,271.67999267578125,274.32000732421875,270.0,271.7200012207031,204.77671813964844,980805,AXISBANK.BO
2010-08-04,272.489990234375,272.79998779296875,265.1099853515625,266.42999267578125,200.79002380371094,657725,AXISBANK.BO
2010-08-05,267.0199890136719,268.9800109863281,262.489990234375,263.4200134277344,198.52157592773438,1075735,AXISBANK.BO
2010-08-06,263.6199951171875,266.0,260.80999755859375,262.3500061035156,197.71519470214844,481080,AXISBANK.BO
2010-08-09,261.0,264.20001220703125,257.30999755859375,262.010009765625,197.45896911621094,660740,AXISBANK.BO
2010-08-10,261.6000061035156,263.3999938964844,258.0,259.3999938964844,195.49197387695312,521880,AXISBANK.BO
2010-08-11,262.0,262.0,255.66000366210938,257.92999267578125,194.38414001464844,509430,AXISBANK.BO
2010-08-12,255.82000732421875,264.0199890136719,255.64999389648438,263.3599853515625,198.4763641357422,940615,AXISBANK.BO
2010-08-13,263.9800109863281,267.20001220703125,263.9800109863281,265.69000244140625,200.23233032226562,626325,AXISBANK.BO
2010-08-16,267.0,269.3399963378906,262.260009765625,266.95001220703125,201.18190002441406,836845,AXISBANK.BO
2010-08-17,267.0,268.8800048828125,264.510009765625,266.1000061035156,200.54132080078125,262225,AXISBANK.BO
2010-08-18,266.0,271.1000061035156,264.1099853515625,270.1400146484375,203.58596801757812,486730,AXISBANK.BO
2010-08-19,271.7200012207031,273.1499938964844,268.6300048828125,271.80999755859375,204.84454345703125,674735,AXISBANK.BO
2010-08-20,271.6000061035156,275.0199890136719,270.92999267578125,273.25,205.92977905273438,594025,AXISBANK.BO
2010-08-23,274.3999938964844,277.0,272.3999938964844,276.4599914550781,208.34893798828125,517030,AXISBANK.BO
2010-08-24,276.82000732421875,276.82000732421875,272.0,274.0899963378906,206.5628204345703,379360,AXISBANK.BO
2010-08-25,273.0,275.67999267578125,270.8800048828125,271.6400146484375,204.7164306640625,593045,AXISBANK.BO
2010-08-26,272.20001220703125,274.6099853515625,270.20001220703125,272.79998779296875,205.59063720703125,274950,AXISBANK.BO
2010-08-27,272.0,276.67999267578125,264.3999938964844,266.3699951171875,200.7447967529297,330615,AXISBANK.BO
2010-08-30,267.20001220703125,269.54998779296875,262.6600036621094,265.5199890136719,200.10418701171875,503145,AXISBANK.BO
2010-08-31,263.20001220703125,267.0,260.20001220703125,264.9700012207031,199.68972778320312,442000,AXISBANK.BO
2010-09-01,267.6000061035156,270.739990234375,266.3999938964844,270.0299987792969,203.5030975341797,442775,AXISBANK.BO
2010-09-02,272.5899963378906,278.79998779296875,272.0,277.70001220703125,209.283447265625,858325,AXISBANK.BO
2010-09-03,266.4599914550781,278.9800109863281,266.4599914550781,275.989990234375,207.99472045898438,420890,AXISBANK.BO
2010-09-06,277.3999938964844,281.3999938964844,277.3399963378906,279.17999267578125,210.3988037109375,765115,AXISBANK.BO
2010-09-07,279.9200134277344,281.20001220703125,275.6000061035156,279.6499938964844,210.7530059814453,610940,AXISBANK.BO
2010-09-08,277.3800048828125,278.3500061035156,274.6000061035156,275.8500061035156,207.8892364501953,460300,AXISBANK.BO
2010-09-09,277.79998779296875,278.2099914550781,273.70001220703125,275.739990234375,207.8063201904297,679065,AXISBANK.BO
2010-09-13,277.79998779296875,286.5,277.79998779296875,284.9100036621094,214.71713256835938,1354535,AXISBANK.BO
2010-09-14,286.0,287.0,281.5799865722656,284.95001220703125,214.7472686767578,738750,AXISBANK.BO
2010-09-15,285.739990234375,295.0,285.6000061035156,294.0,221.567626953125,1155910,AXISBANK.BO
2010-09-16,294.0,303.0,292.79998779296875,296.8800048828125,223.7380828857422,1578030,AXISBANK.BO
2010-09-17,298.1000061035156,302.0,296.8699951171875,301.1300048828125,226.94102478027344,654405,AXISBANK.BO
2010-09-20,301.3999938964844,312.0,297.6000061035156,308.4700012207031,232.47265625,976365,AXISBANK.BO
2010-09-21,310.6000061035156,316.0,305.1199951171875,306.17999267578125,230.74685668945312,3352370,AXISBANK.BO
2010-09-22,308.0,310.19000244140625,303.20001220703125,306.010009765625,230.61874389648438,490590,AXISBANK.BO
2010-09-23,306.0,307.70001220703125,297.6400146484375,298.7799987792969,225.1699981689453,1011830,AXISBANK.BO
2010-09-24,298.0,302.55999755859375,295.2200012207031,301.25,227.031494140625,909585,AXISBANK.BO
2010-09-27,302.3999938964844,305.0,298.7200012207031,301.1199951171875,226.93345642089844,498460,AXISBANK.BO
2010-09-28,301.3999938964844,303.9599914550781,298.4200134277344,301.5199890136719,227.23497009277344,410135,AXISBANK.BO
2010-09-29,303.6000061035156,304.2200012207031,300.2699890136719,301.7300109863281,227.39320373535156,454785,AXISBANK.BO
2010-09-30,300.55999755859375,307.20001220703125,300.2099914550781,306.239990234375,230.79208374023438,445410,AXISBANK.BO
2010-10-01,307.2200012207031,316.0,307.2200012207031,314.489990234375,237.00953674316406,548480,AXISBANK.BO
2010-10-04,316.2300109863281,318.9700012207031,314.0,315.3900146484375,237.68780517578125,398600,AXISBANK.BO
2010-10-05,316.0,317.9800109863281,314.2699890136719,315.0199890136719,237.40896606445312,532635,AXISBANK.BO
2010-10-06,317.0,318.6499938964844,311.0,313.17999267578125,236.0222625732422,393290,AXISBANK.BO
2010-10-07,313.0,316.0,311.79998779296875,313.1000061035156,235.96200561523438,741855,AXISBANK.BO
2010-10-08,314.67999267578125,316.55999755859375,311.20001220703125,314.2200012207031,236.8060760498047,443385,AXISBANK.BO
2010-10-11,318.0,321.0,308.2099914550781,310.2099914550781,233.7840118408203,751460,AXISBANK.BO
2010-10-12,310.0,310.79998779296875,305.45001220703125,308.4599914550781,232.46514892578125,526975,AXISBANK.BO
2010-10-13,310.79998779296875,319.0,309.6099853515625,317.739990234375,239.4588165283203,676535,AXISBANK.BO
2010-10-14,320.0,321.6000061035156,311.1000061035156,312.69000244140625,235.6530303955078,1635905,AXISBANK.BO
2010-10-15,312.6000061035156,313.6000061035156,300.0,301.1600036621094,226.96360778808594,708355,AXISBANK.BO
2010-10-18,301.20001220703125,301.20001220703125,291.5,296.4100036621094,223.38389587402344,1214440,AXISBANK.BO
2010-10-19,299.6000061035156,299.6000061035156,292.0,293.1700134277344,220.94212341308594,920685,AXISBANK.BO
2010-10-20,293.79998779296875,295.3299865722656,290.20001220703125,291.1300048828125,219.40472412109375,583945,AXISBANK.BO
2010-10-21,293.0,301.8599853515625,292.0,300.7799987792969,226.67723083496094,856770,AXISBANK.BO
2010-10-22,303.0,303.0,292.260009765625,292.8299865722656,220.68589782714844,482660,AXISBANK.BO
2010-10-25,296.79998779296875,297.9800109863281,292.20001220703125,293.3599853515625,221.08529663085938,546035,AXISBANK.BO
2010-10-26,295.0,295.0,291.20001220703125,292.07000732421875,220.1131134033203,521650,AXISBANK.BO
2010-10-27,292.9800109863281,292.9800109863281,288.0299987792969,289.25,217.98788452148438,380225,AXISBANK.BO
2010-10-28,289.94000244140625,293.9599914550781,288.20001220703125,289.3299865722656,218.04815673828125,371460,AXISBANK.BO
2010-10-29,288.44000244140625,295.5899963378906,286.5,293.3299865722656,221.0626678466797,488225,AXISBANK.BO
2010-11-01,294.3999938964844,304.3999938964844,294.3999938964844,302.239990234375,227.77752685546875,337350,AXISBANK.BO
2010-11-02,304.0,307.3800048828125,302.6000061035156,305.20001220703125,230.00831604003906,477085,AXISBANK.BO
2010-11-03,306.6199951171875,308.79998779296875,305.6300048828125,307.42999267578125,231.68890380859375,273895,AXISBANK.BO
2010-11-04,307.0,312.0,307.0,308.760009765625,232.6912078857422,289280,AXISBANK.BO
2010-11-08,309.79998779296875,316.9800109863281,306.3999938964844,311.32000732421875,234.6204833984375,1049545,AXISBANK.BO
2010-11-09,310.0,313.20001220703125,308.3999938964844,311.5799865722656,234.81643676757812,387765,AXISBANK.BO
2010-11-10,312.20001220703125,312.3999938964844,308.0,309.45001220703125,233.21127319335938,464330,AXISBANK.BO
2010-11-11,310.0,311.9800109863281,302.2200012207031,304.6600036621094,229.60134887695312,478410,AXISBANK.BO
2010-11-12,305.0,305.0,296.20001220703125,298.2900085449219,224.8007354736328,293310,AXISBANK.BO
2010-11-15,299.0,306.6400146484375,297.17999267578125,304.7099914550781,229.63905334472656,439255,AXISBANK.BO
2010-11-16,305.0,305.739990234375,289.1000061035156,293.3599853515625,221.08529663085938,795225,AXISBANK.BO
2010-11-18,301.6000061035156,301.6000061035156,278.20001220703125,285.3800048828125,215.07135009765625,4242630,AXISBANK.BO
2010-11-19,285.79998779296875,286.92999267578125,274.010009765625,276.82000732421875,208.62022399902344,2102975,AXISBANK.BO
2010-11-22,280.0,290.3999938964844,274.2200012207031,286.3900146484375,215.83250427246094,1788155,AXISBANK.BO
2010-11-23,283.79998779296875,285.760009765625,276.0400085449219,284.2699890136719,214.23477172851562,1248970,AXISBANK.BO
2010-11-24,284.20001220703125,286.489990234375,274.5199890136719,277.0799865722656,208.81617736816406,954965,AXISBANK.BO
2010-11-25,278.3999938964844,279.0,267.5299987792969,269.739990234375,203.28453063964844,883320,AXISBANK.BO
2010-11-26,269.3999938964844,272.9700012207031,259.29998779296875,265.8399963378906,200.34535217285156,1386015,AXISBANK.BO
2010-11-29,266.20001220703125,269.4100036621094,264.3999938964844,265.8599853515625,200.36044311523438,725965,AXISBANK.BO
2010-11-30,266.0,277.5799865722656,262.75,273.5799865722656,206.17845153808594,882595,AXISBANK.BO
2010-12-01,273.6199951171875,285.0,273.6199951171875,284.260009765625,214.22726440429688,543135,AXISBANK.BO
2010-12-02,286.79998779296875,291.9800109863281,284.6499938964844,290.69000244140625,219.07310485839844,715945,AXISBANK.BO
2010-12-03,292.0,292.0,278.5,281.9200134277344,212.46376037597656,817805,AXISBANK.BO
2010-12-06,283.7099914550781,284.4599914550781,275.20001220703125,276.510009765625,208.38661193847656,467610,AXISBANK.BO
2010-12-07,276.3999938964844,277.0,261.3500061035156,264.9599914550781,199.68215942382812,1380110,AXISBANK.BO
2010-12-08,263.8800048828125,263.8800048828125,248.8000030517578,250.2100067138672,188.5661163330078,2360240,AXISBANK.BO
2010-12-09,252.5800018310547,259.9200134277344,246.27000427246094,249.0,187.65420532226562,2907630,AXISBANK.BO
2010-12-10,250.10000610351562,265.7900085449219,249.60000610351562,264.6099853515625,199.41839599609375,1558005,AXISBANK.BO
2010-12-13,269.20001220703125,271.0,258.9200134277344,264.8800048828125,199.6218719482422,1452995,AXISBANK.BO
2010-12-14,266.3999938964844,266.79998779296875,258.0199890136719,260.6499938964844,196.4340057373047,1362265,AXISBANK.BO
2010-12-15,260.3999938964844,264.20001220703125,256.20001220703125,259.25,195.37893676757812,980500,AXISBANK.BO
2010-12-16,259.20001220703125,263.79998779296875,257.30999755859375,261.8500061035156,197.33837890625,1025400,AXISBANK.BO
2010-12-20,261.82000732421875,261.82000732421875,253.02000427246094,254.11000061035156,191.50527954101562,958065,AXISBANK.BO
2010-12-21,255.8000030517578,264.5400085449219,255.0,263.42999267578125,198.52911376953125,1214070,AXISBANK.BO
2010-12-22,265.6000061035156,266.0,260.8299865722656,262.0400085449219,197.48158264160156,757845,AXISBANK.BO
2010-12-23,264.80999755859375,264.80999755859375,261.8999938964844,262.92999267578125,198.1522979736328,403805,AXISBANK.BO
2010-12-24,261.0,265.0,260.20001220703125,264.1099853515625,199.0415802001953,460455,AXISBANK.BO
2010-12-27,266.0,266.17999267578125,262.20001220703125,263.17999267578125,198.3406982421875,544540,AXISBANK.BO
2010-12-28,264.6000061035156,264.6000061035156,257.20001220703125,257.7699890136719,194.2635498046875,600275,AXISBANK.BO
2010-12-29,259.29998779296875,262.6000061035156,258.20001220703125,262.1000061035156,197.5268096923828,645840,AXISBANK.BO
2010-12-30,263.739990234375,266.95001220703125,261.20001220703125,265.8699951171875,200.36798095703125,567050,AXISBANK.BO
2010-12-31,265.6000061035156,271.5,265.6000061035156,269.8999938964844,203.40512084960938,492190,AXISBANK.BO
2011-01-03,271.45001220703125,274.3999938964844,268.42999267578125,273.5199890136719,206.13323974609375,1603895,AXISBANK.BO
2011-01-04,274.0,275.3999938964844,268.4700012207031,269.4800109863281,203.08859252929688,1055590,AXISBANK.BO
2011-01-05,269.0199890136719,269.7200012207031,260.79998779296875,262.1700134277344,197.57955932617188,912005,AXISBANK.BO
2011-01-06,264.4100036621094,264.4100036621094,260.010009765625,261.4800109863281,197.05955505371094,603950,AXISBANK.BO
2011-01-07,261.3399963378906,261.3399963378906,252.52999877929688,256.04998779296875,192.96731567382812,1451140,AXISBANK.BO
2011-01-10,256.6000061035156,260.9599914550781,249.77000427246094,251.24000549316406,189.34234619140625,988475,AXISBANK.BO
2011-01-11,252.60000610351562,263.6000061035156,252.55999755859375,259.5299987792969,195.5899658203125,1436090,AXISBANK.BO
2011-01-12,262.3999938964844,264.2200012207031,258.1000061035156,262.5899963378906,197.8960723876953,1583310,AXISBANK.BO
2011-01-13,262.79998779296875,265.3599853515625,253.0,253.83999633789062,191.30177307128906,755015,AXISBANK.BO
2011-01-14,255.8000030517578,255.8000030517578,239.1999969482422,240.27000427246094,181.07501220703125,1827715,AXISBANK.BO
2011-01-17,244.39999389648438,247.9199981689453,240.30999755859375,245.50999450683594,185.0240478515625,1479950,AXISBANK.BO
2011-01-18,246.0,259.30999755859375,246.0,255.83999633789062,192.80906677246094,1676590,AXISBANK.BO
2011-01-19,258.0,259.32000732421875,253.4499969482422,256.20001220703125,193.0803680419922,825980,AXISBANK.BO
2011-01-20,254.94000244140625,265.6000061035156,251.00999450683594,257.1499938964844,193.79629516601562,1794585,AXISBANK.BO
2011-01-21,255.0,259.0,253.25,256.8800048828125,193.59283447265625,1379430,AXISBANK.BO
2011-01-24,257.0,268.6000061035156,257.0,264.4200134277344,199.2752227783203,1451000,AXISBANK.BO
2011-01-25,265.04998779296875,268.94000244140625,258.6199951171875,259.6199951171875,195.6577911376953,1774940,AXISBANK.BO
2011-01-27,261.79998779296875,265.1000061035156,257.760009765625,259.7799987792969,195.77835083007812,1459925,AXISBANK.BO
2011-01-28,258.79998779296875,260.7900085449219,248.8000030517578,250.66000366210938,188.90524291992188,1289525,AXISBANK.BO
2011-01-31,249.39999389648438,252.8800048828125,246.39999389648438,249.35000610351562,187.91798400878906,1476230,AXISBANK.BO
2011-02-01,250.10000610351562,251.36000061035156,246.72000122070312,248.36000061035156,187.17189025878906,766035,AXISBANK.BO
2011-02-02,251.0,252.0,243.39999389648438,244.94000244140625,184.59446716308594,1042620,AXISBANK.BO
2011-02-03,244.8000030517578,252.60000610351562,243.41000366210938,251.1199951171875,189.2519073486328,883500,AXISBANK.BO
2011-02-04,251.0,253.55999755859375,242.1999969482422,244.0800018310547,183.9463653564453,1405550,AXISBANK.BO
2011-02-07,247.1999969482422,248.38999938964844,243.2100067138672,245.75,185.20492553710938,612515,AXISBANK.BO
2011-02-08,246.0,246.60000610351562,237.0,238.3000030517578,179.59034729003906,762995,AXISBANK.BO
2011-02-09,237.60000610351562,238.60000610351562,229.8000030517578,231.88999938964844,174.75958251953125,998500,AXISBANK.BO
2011-02-10,232.0,238.8000030517578,230.39999389648438,233.1699981689453,175.72422790527344,730150,AXISBANK.BO
2011-02-11,235.0,245.77999877929688,232.63999938964844,244.39999389648438,184.18753051757812,929630,AXISBANK.BO
2011-02-14,247.0,255.8000030517578,242.07000732421875,254.25999450683594,191.6182861328125,748910,AXISBANK.BO
2011-02-15,255.0,257.6000061035156,250.22000122070312,255.1300048828125,192.27398681640625,843610,AXISBANK.BO
2011-02-16,254.0,260.3900146484375,254.0,259.1700134277344,195.3186492919922,686060,AXISBANK.BO
2011-02-17,260.20001220703125,266.0,258.3999938964844,263.3800048828125,198.49143981933594,797150,AXISBANK.BO
2011-02-18,263.79998779296875,268.20001220703125,257.32000732421875,258.5899963378906,194.8815460205078,1037640,AXISBANK.BO
2011-02-21,257.6000061035156,262.17999267578125,255.32000732421875,261.6700134277344,197.20274353027344,511875,AXISBANK.BO
2011-02-22,258.6000061035156,258.7799987792969,251.77999877929688,252.94000244140625,190.62353515625,589065,AXISBANK.BO
2011-02-23,252.0,255.74000549316406,250.1999969482422,250.97000122070312,189.1388702392578,715925,AXISBANK.BO
2011-02-24,250.8800048828125,250.8800048828125,237.0,238.30999755859375,179.59788513183594,916430,AXISBANK.BO
2011-02-25,242.0,247.82000732421875,238.72000122070312,246.13999938964844,185.4988250732422,862300,AXISBANK.BO
2011-02-28,247.39999389648438,258.1000061035156,242.02999877929688,244.77999877929688,184.47390747070312,761800,AXISBANK.BO
2011-03-01,246.60000610351562,259.79998779296875,246.60000610351562,257.6300048828125,194.15806579589844,857405,AXISBANK.BO
2011-03-03,256.94000244140625,263.7900085449219,252.47000122070312,260.92999267578125,196.64503479003906,1650095,AXISBANK.BO
2011-03-04,264.0,268.1000061035156,262.79998779296875,265.6600036621094,200.20970153808594,1733955,AXISBANK.BO
2011-03-07,261.0,262.0,254.0,256.8599853515625,193.57774353027344,773555,AXISBANK.BO
2011-03-08,257.6000061035156,264.6499938964844,257.0,262.6499938964844,197.9412841796875,684425,AXISBANK.BO
2011-03-09,263.0,265.9200134277344,258.45001220703125,259.989990234375,195.93661499023438,975615,AXISBANK.BO
2011-03-10,257.42999267578125,258.4800109863281,255.1300048828125,257.04998779296875,193.72093200683594,552925,AXISBANK.BO
2011-03-11,254.60000610351562,259.17999267578125,251.74000549316406,253.0500030517578,190.7064208984375,823440,AXISBANK.BO
2011-03-14,252.63999938964844,259.1000061035156,252.63999938964844,258.1099853515625,194.519775390625,503670,AXISBANK.BO
2011-03-15,251.0,259.5299987792969,249.0,256.2300109863281,193.1029815673828,856740,AXISBANK.BO
2011-03-16,258.0,264.79998779296875,258.0,263.5299987792969,198.60447692871094,1199695,AXISBANK.BO
2011-03-17,260.6000061035156,265.3999938964844,257.55999755859375,258.5400085449219,194.8438720703125,941450,AXISBANK.BO
2011-03-18,261.0,261.0,252.6199951171875,254.25,191.61077880859375,724010,AXISBANK.BO
2011-03-21,256.79998779296875,258.19000244140625,252.39999389648438,255.6199951171875,192.6432647705078,519770,AXISBANK.BO
2011-03-22,258.3999938964844,260.5799865722656,255.8000030517578,258.9599914550781,195.16036987304688,479475,AXISBANK.BO
2011-03-23,259.0,263.19000244140625,258.0,262.67999267578125,197.96389770507812,585890,AXISBANK.BO
2011-03-24,262.67999267578125,266.79998779296875,261.6000061035156,263.29998779296875,198.43115234375,659770,AXISBANK.BO
2011-03-25,266.2200012207031,273.95001220703125,265.3800048828125,273.1499938964844,205.85443115234375,1399590,AXISBANK.BO
2011-03-28,273.0199890136719,278.29998779296875,273.0199890136719,276.92999267578125,208.70310974121094,740800,AXISBANK.BO
2011-03-29,276.7799987792969,286.3999938964844,275.82000732421875,284.5199890136719,214.42320251464844,1459755,AXISBANK.BO
2011-03-30,285.6000061035156,287.0,282.6400146484375,284.94000244140625,214.73971557617188,867395,AXISBANK.BO
2011-03-31,286.0,288.739990234375,277.4599914550781,280.7300109863281,211.5669708251953,811520,AXISBANK.BO
2011-04-01,280.6199951171875,283.3900146484375,275.82000732421875,281.80999755859375,212.38087463378906,555800,AXISBANK.BO
2011-04-04,282.3999938964844,288.0,281.6199951171875,286.42999267578125,215.86264038085938,476950,AXISBANK.BO
2011-04-05,289.0,289.0,282.0,285.4700012207031,215.13914489746094,697480,AXISBANK.BO
2011-04-06,284.5,288.29998779296875,283.0,285.8299865722656,215.41046142578125,730235,AXISBANK.BO
2011-04-07,285.0,292.0,283.32000732421875,289.489990234375,218.16873168945312,902540,AXISBANK.BO
2011-04-08,289.5400085449219,292.1099853515625,287.20001220703125,290.1700134277344,218.6812286376953,1020425,AXISBANK.BO
